Gép;Pozíció;Cikkszám;Model;Msd;Msd szint;Idõ
1;213;CLA_032022174;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;214;EPR008J90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;215;CLA_125705190;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;216;EPR008H90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;217;CLA_051310500;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;219;CLA_043471695;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;220;CLA_043471691;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;221;CLA_043471690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;222;CLA_116100115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;223;CLA_125901592;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;224;EPR008D90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;225;CLA_043571693;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;226;CLA_043530690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;227;CLA_032021072;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;228;CLA_043471490;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;229;CLA_010315751;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;230;CLA_043851000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;231;EPR008E90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;232;CLA_033821115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;233;EPM007G90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;234;EPM007D90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;235;ERM000690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;236;CLA_032072242A;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;237;EDE001200;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;238;EPM007590;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;239;ERD001A90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;241;EPR006E00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;242;CLA_032022165;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;243;CLA_032022183;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;244;CLA_033123115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;245;CLA_043115714;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;246;CLA_032555690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;247;CLA_032022175;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;248;CLA_032022173;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;249;CLA_032022151;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;250;CLA_032022137;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;251;EDE000N00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;252;EPR007C00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;253;CLA_051447000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;255;CLA_043471890;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;256;CLA_043471891;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;257;EPM005V00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;258;EPM005W00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;259;EPR006G00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;260;CLA_043471796;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;101;CLA_043630791;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;102;CLA_190157601;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;103;CLA_043630790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;104;CLA_033120115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;105;CLA_051381591;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;107;CLA_043370890;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;108;CLA_043370893;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;109;CLA_043471693;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;110;EDT000P00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;111;CLA_117109115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;112;EPR006C00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;113;CLA_043770490;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;114;CLA_043651090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;116;CLA_043270491;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;117;CLA_043270391;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;119;CLA_032022108;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;121;CLA_043370790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;122;CLA_043370392;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;123;CLA_032021064;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;124;CLA_125480000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;125;CLA_032016391;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;126;CLA_001432754;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;127;CLA_010380350;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;130;EPR008L90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;131;EDD001B90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;132;EPM007A90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;133;EPM007990;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;134;CLA_033472115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;135;CLA_168913000X;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;136;CLA_032555790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;139;EPL123400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;141;CLA_051504100;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;142;EDD000Y00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;143;CLA_126902300X;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;145;CLA_032022127;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;146;EPM005100;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;147;CLA_043471782;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;148;CLA_051105700;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;149;CLA_043551090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;150;EPR000200;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;151;CLA_051784330;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;153;CLA_043315210;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;201;CLA_010316352;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;202;CLA_168913900X;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;203;CLA_001384200;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;204;EDD001400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;205;CLA_033684115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;206;CLA_032026064;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;207;CLA_033220115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;208;CLA_032022153;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;209;CLA_032022122;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;210;CLA_116000005;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;211;CLA_032022109;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;213;CLA_051382400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;215;CLA_043471591;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;216;CLA_043471580;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;217;CLA_125901594;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;218;CLA_125204691;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;219;CLA_116102115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;220;CLA_043572690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;221;CLA_043670890;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;222;CLA_043270790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;223;CLA_043570295;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;224;CLA_032021091;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;225;CLA_032021003;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;226;EPM007H90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;227;CLA_010362592;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;229;CLA_001271000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;230;EPM005200;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;231;CLA_043671390;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;232;EPM001D00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;233;EPE000C00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;234;CLA_001432760;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;235;EPM007F90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;236;EDT000S90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;237;EPR008B90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;238;EPM007290;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;239;EPR007F00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;240;CLA_043471876;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;241;ERD001B90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;243;CLA_033474115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;245;CLA_032022138;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;246;EPL004H00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
2;247;EPM005000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;101;CLA_051669800;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;105;CLA_042405991;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;107;CLA_010363191;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;111;CLA_010363451;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;113;CLA_119103115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;119;CLA_010363450;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;201;CLA_043631290;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;202;EPM007B90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;203;CLA_032025350;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;205;CLA_125808400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;207;CLA_119153115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;208;CLA_119000005;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;209;CLA_051944600;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;211;CLA_051381590;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;213;CLA_043471786;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;214;CLA_043471696;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;215;CLA_043471694;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;216;CLA_043471692;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;217;CLA_043470790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;218;CLA_043370892;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;219;CLA_043420593;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;221;CLA_043370490;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;222;CLA_043340990;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;223;CLA_043250490;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;224;CLA_043450592;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;227;CLA_042405991;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;229;CLA_033332115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;230;CLA_033471115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;231;CLA_033103115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;232;EPR008G90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;233;CLA_051544308;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;234;EPM007890;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;235;CLA_032025351;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;237;CLA_010228564;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;238;CLA_001122363;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;239;CLA_001493900;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;240;CLA_001433025;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;241;CLA_001051770;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;242;CLA_002310300;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;243;CLA_043370491;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;244;CLA_033473115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;245;CLA_032021352;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;246;CLA_043541092;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;247;EPM007C90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;248;EPM007690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;249;CLA_051552200;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;250;EDD001A90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;251;EPR008C90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;252;CLA_032022176;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;253;EPM007390;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;254;CLA_043150300;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;255;CLA_032022135;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;257;CLA_043471592;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;258;CLA_119224115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;259;CLA_119222115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
3;260;CLA_043770992;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;101;CLA_010533350;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;103;CLA_061322516;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;104;CLA_043740690;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;105;CLA_001493400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;107;EQS000800;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;109;CLA_051392001;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;113;CLA_042510290;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;117;CLA_001434050;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;203;CLA_051209800;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;205;CLA_042170090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;207;CLA_051382401;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;211;CLA_042408090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;215;CLA_010381250;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;219;ECE001900;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;225;CLA_074308724;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;231;CLA_074419900;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;233;EPE123400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;235;CLA_042401290;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;237;EPL001X00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;241;CLA_061321272;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;501;CLA_074418502;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;502;CLA_074418500;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;503;CLA_051860400;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;504;CLA_051250403;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
4;505;EQM000Z00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;1;CH_99862_00306; KOITO FUJI(TESZT);-;-;-
1;2;CH_99867_50602; KOITO FUJI(TESZT);-;-;-
1;3;CH_99861_30509; KOITO FUJI(TESZT);-;-;-
1;4;CH_99862_20308; KOITO FUJI(TESZT);-;-;-
1;5;CH_99875_72251; KOITO FUJI(TESZT);-;-;-
1;6;CH_99842_64736; KOITO FUJI(TESZT);-;-;-
1;7;CH_99842_42254; KOITO FUJI(TESZT);-;-;-
1;8;CH_99862_00603; KOITO FUJI(TESZT);-;-;-
1;9;CH_99861_20613; KOITO FUJI(TESZT);-;-;-
1;10;CH_99863_90606; KOITO FUJI(TESZT);-;-;-
1;11;CH_99861_20708; KOITO FUJI(TESZT);-;-;-
1;12;CH_99863_30511; KOITO FUJI(TESZT);-;-;-
1;13;CH_99875_61037; KOITO FUJI(TESZT);-;-;-
1;14;CH_9B020_00050_S1; KOITO FUJI(TESZT);-;-;-
1;15;CH_99861_50605; KOITO FUJI(TESZT);-;-;-
1;16;CH_99865_10605; KOITO FUJI(TESZT);-;-;-
1;17;CH_99861_80609; KOITO FUJI(TESZT);-;-;-
1;18;CH_99861_00408; KOITO FUJI(TESZT);-;-;-
1;19;CH_99866_20505; KOITO FUJI(TESZT);-;-;-
1;20;CH_99842_71532; KOITO FUJI(TESZT);-;-;-
1;21;CH_99842_42255; KOITO FUJI(TESZT);-;-;-
1;22;CH_99861_30101; KOITO FUJI(TESZT);-;-;-
1;23;CH_99862_40605; KOITO FUJI(TESZT);-;-;-
1;24;CH_99861_00709; KOITO FUJI(TESZT);-;-;-
1;25;CH_99858_00034; KOITO FUJI(TESZT);-;-;-
1;26;CH_99842_44753; KOITO FUJI(TESZT);-;-;-
1;38;CH_99862_70507; KOITO FUJI(TESZT);-;-;-
1;39;CH_99863_30606; KOITO FUJI(TESZT);-;-;-
1;40;CH_99863_90507; KOITO FUJI(TESZT);-;-;-
1;41;CH_99863_60103; KOITO FUJI(TESZT);-;-;-
1;42;CH_99861_80504; KOITO FUJI(TESZT);-;-;-
1;43;CH_99863_90701; KOITO FUJI(TESZT);-;-;-
1;44;CH_99863_30509; KOITO FUJI(TESZT);-;-;-
1;45;CH_99842_74723; KOITO FUJI(TESZT);-;-;-
1;46;CH_99861_00313; KOITO FUJI(TESZT);-;-;-
1;47;CH_99875_61047; KOITO FUJI(TESZT);-;-;-
1;48;CH_99875_61052; KOITO FUJI(TESZT);-;-;-
1;49;CH_9B000_00410_S3; KOITO FUJI(TESZT);-;-;-
1;50;CH_99842_62239; KOITO FUJI(TESZT);-;-;-
1;51;CH_99861_50703; KOITO FUJI(TESZT);-;-;-
1;52;CH_99864_30603; KOITO FUJI(TESZT);-;-;-
1;53;CH_99867_50503; KOITO FUJI(TESZT);-;-;-
1;54;CH_99862_20705; KOITO FUJI(TESZT);-;-;-
1;55;CH_99861_00612; KOITO FUJI(TESZT);-;-;-
1;56;CH_99869_10505; KOITO FUJI(TESZT);-;-;-
1;57;CH_99872_61055; KOITO FUJI(TESZT);-;-;-
1;58;CH_99875_61034; KOITO FUJI(TESZT);-;-;-
1;59;CH_99862_00106; KOITO FUJI(TESZT);-;-;-
1;60;CH_99864_30503; KOITO FUJI(TESZT);-;-;-
1;61;CH_RXC05KT162F; KOITO FUJI(TESZT);-;-;-
1;62;CH_99863_90703; KOITO FUJI(TESZT);-;-;-
1;63;CH_99864_70516; KOITO FUJI(TESZT);-;-;-
2;01;CH_99814_02212; KOITO FUJI(TESZT);-;-;-
2;17;CH_99842_71064; KOITO FUJI(TESZT);-;-;-
2;19;CH_99861_00535; KOITO FUJI(TESZT);-;-;-
2;20;CH_9B000_00140; KOITO FUJI(TESZT);-;-;-
2;21;CH_99862_40208; KOITO FUJI(TESZT);-;-;-
2;23;CH_99863_90611; KOITO FUJI(TESZT);-;-;-
2;24;CH_9B020_00030; KOITO FUJI(TESZT);-;-;-
2;25;CH_99864_70604; KOITO FUJI(TESZT);-;-;-
2;26;CH_99842_62257; KOITO FUJI(TESZT);-;-;-
2;27;CH_99875_61045; KOITO FUJI(TESZT);-;-;-
2;28;CH_9B000_00150; KOITO FUJI(TESZT);-;-;-
2;29;CH_9B000_00410_S2; KOITO FUJI(TESZT);-;-;-
2;30;CH_99842_62237; KOITO FUJI(TESZT);-;-;-
2;31;CH_99819_00029; KOITO FUJI(TESZT);-;-;-
2;32;CH_99842_61066; KOITO FUJI(TESZT);-;-;-
2;33;CH_99814_01087; KOITO FUJI(TESZT);-;-;-
2;34;CH_RXC05KT332F; KOITO FUJI(TESZT);-;-;-
2;37;CH_99842_31071; KOITO FUJI(TESZT);-;-;-
3;19;CH_99864_30101; KOITO FUJI(TESZT);-;-;-
3;21;CH_99815_90182; KOITO FUJI(TESZT);-;-;-
3;23;CH_99835_03056; KOITO FUJI(TESZT);-;-;-
3;24;CH_99875_61035; KOITO FUJI(TESZT);-;-;-
3;25;CH_99861_10204; KOITO FUJI(TESZT);-;-;-
3;27;CH_99814_01131; KOITO FUJI(TESZT);-;-;-
3;29;CH_99812_01446; KOITO FUJI(TESZT);-;-;-
3;30;CH_99814_02196; KOITO FUJI(TESZT);-;-;-
3;31;CH_99835_03051; KOITO FUJI(TESZT);-;-;-
3;32;CH_ERJU03F2001V; KOITO FUJI(TESZT);-;-;-
3;34;CH_99823_81211; KOITO FUJI(TESZT);-;-;-
3;36;CH_99842_41063; KOITO FUJI(TESZT);-;-;-
3;38;CH_99815_90215; KOITO FUJI(TESZT);-;-;-
4;1;CH_99858_00033; KOITO FUJI(TESZT);-;-;-
4;16;CH_99835_03036; KOITO FUJI(TESZT);-;-;-
4;18;CH_99842_61073; KOITO FUJI(TESZT);-;-;-
4;21;CH_99814_06016; KOITO FUJI(TESZT);-;-;-
4;23;CH_99842_64761; KOITO FUJI(TESZT);-;-;-
4;24;CH_99842_62259; KOITO FUJI(TESZT);-;-;-
4;25;CH_99872_61057; KOITO FUJI(TESZT);-;-;-
4;26;CH_99842_22272; KOITO FUJI(TESZT);-;-;-
4;28;CH_99815_90174; KOITO FUJI(TESZT);-;-;-
4;31;CH_99815_99014; KOITO FUJI(TESZT);-;-;-
4;34;CH_99823_10970; KOITO FUJI(TESZT);-;-;-
4;36;CH_99872_62254; KOITO FUJI(TESZT);-;-;-
4;37;CH_99842_61074; KOITO FUJI(TESZT);-;-;-
4;38;CH_99814_01140; KOITO FUJI(TESZT);-;-;-
4;39;CH_99821_00121; KOITO FUJI(TESZT);-;-;-
4;41;CH_99815_99017; KOITO FUJI(TESZT);-;-;-
4;44;CH_99810_05732; KOITO FUJI(TESZT);-;-;-
5;10;CH_99814_03136PY; KOITO FUJI(TESZT);-;-;-
5;13;CH_99814_03136NX; KOITO FUJI(TESZT);-;-;-
5;16;CH_99835_03058; KOITO FUJI(TESZT);-;-;-
5;19;CH_99840_54777; KOITO FUJI(TESZT);-;-;-
5;24;CH_99821_10051; KOITO FUJI(TESZT);-;-;-
5;26;CH_99872_62252; KOITO FUJI(TESZT);-;-;-
5;27;CH_99814_01160; KOITO FUJI(TESZT);-;-;-
5;29;CH_99835_03050; KOITO FUJI(TESZT);-;-;-
5;33;CH_99835_03034; KOITO FUJI(TESZT);-;-;-
5;37;CH_99821_00062; KOITO FUJI(TESZT);-;-;-
5;41;CH_99835_03039; KOITO FUJI(TESZT);-;-;-
5;44;CH_99861_50001; KOITO FUJI(TESZT);-;-;-
5;47;CH_99835_03043; KOITO FUJI(TESZT);-;-;-
6;40;CH_99814_02157; KOITO FUJI(TESZT);-;-;-
6;42;CH_99814_02224; KOITO FUJI(TESZT);-;-;-
6;45;CH_96900_05125; KOITO FUJI(TESZT);-;-;-
6;48;CH_99842_34762; KOITO FUJI(TESZT);-;-;-
6;50;CH_99814_01137; KOITO FUJI(TESZT);-;-;-
1;9;CLA_032556700;Videohub Fuji;-;-;-
1;10;EPM00RW00;Videohub Fuji;-;-;-
1;11;EPM00RY00;Videohub Fuji;-;-;-
1;12;EPL002A00;Videohub Fuji;-;-;-
1;13;EPR000130;Videohub Fuji;-;-;-
1;14;EPR00HU00;Videohub Fuji;-;-;-
1;15;CLA_060320501A;Videohub Fuji;-;-;-
1;16;CH_CPCAP01792A;Videohub Fuji;-;-;-
1;18;EPR007J00;Videohub Fuji;-;-;-
1;19;EPT000S00;Videohub Fuji;-;-;-
1;45;EPR001800;Videohub Fuji;-;-;-
1;47;EPR00KR00;Videohub Fuji;-;-;-
1;48;EPR00J000;Videohub Fuji;-;-;-
1;49;CH_CPCAP02844A;Videohub Fuji;-;-;-
1;50;EPR020100;Videohub Fuji;-;-;-
1;53;CH_CPCAP03491A;Videohub Fuji;-;-;-
2;23;EPL009000;Videohub Fuji;-;-;-
2;27;EPM00S200;Videohub Fuji;-;-;-
2;31;CH_CPCAP03530A;Videohub Fuji;-;-;-
2;35;CH_CPFER00070A;Videohub Fuji;-;-;-
3;17;CH_CPIND01639A;Videohub Fuji;-;-;-
3;21;ERC001100;Videohub Fuji;-;-;-
3;24;ERD003400;Videohub Fuji;-;-;-
3;27;CH_CPICS03508A;Videohub Fuji;-;-;-
3;29;EPR00EK00;Videohub Fuji;-;-;-
3;31;CH_CPIND01827A;Videohub Fuji;-;-;-
3;33;EPR020000;Videohub Fuji;-;-;-
3;35;CLA_001493400;Videohub Fuji;-;-;-
4;19;CH_CPICS03624A;Videohub Fuji;-;-;-
4;23;EDT003900;Videohub Fuji;-;-;-
4;26;CLA_032557500;Videohub Fuji;-;-;-
4;27;EPM00S100;Videohub Fuji;-;-;-
4;28;EPL005L00;Videohub Fuji;-;-;-
4;29;EPR020200;Videohub Fuji;-;-;-
4;30;EPR00KP00;Videohub Fuji;-;-;-
4;31;CH_CPCAP02848A;Videohub Fuji;-;-;-
4;33;CLA_051830200A;Videohub Fuji;-;-;-
4;35;CH_CPCAP02853A;Videohub Fuji;-;-;-
5;27;EPM00RX00;Videohub Fuji;-;-;-
5;30;ECE002L00;Videohub Fuji;-;-;-
5;36;ELJ000700;Videohub Fuji;-;-;-
6;40;EPL003700;Videohub Fuji;-;-;-
6;41;EPM00RZ00;Videohub Fuji;-;-;-
6;44;ECE002K00;Videohub Fuji;-;-;-
6;48;EPE003400;Videohub Fuji;-;-;-
6;50;CH_CPCAP01829A;Videohub Fuji;-;-;-
